"country","year","Party","Seats","Banzhaf Power Index","perc of seats","Shapley-Shubik Power Index"
"Portugal","1995","Democratic Social Center Party-Peoples Party",15,0.166666666667,0.0663716814159,0.166666666667
"Portugal","1995","Socialist Party",111,0.5,0.491150442478,0.5
"Portugal","1999","Socialist Party",112,0.636363636364,0.495575221239,0.6
"Portugal","1999","Portuguese Communist Party-Ecology Party The Greeens",17,0.0909090909091,0.0752212389381,0.1
"Portugal","1999","Democratic Social Center Party-Peoples Party",15,0.0909090909091,0.0663716814159,0.1
"Portugal","1999","Left Block",2,0.0909090909091,0.00884955752212,0.1
"Portugal","1999","Popular Democratic Party-Social Democratic Party",80,0.0909090909091,0.353982300885,0.1
"Portugal","2002","Democratic Social Center Party-Peoples Party",14,0.166666666667,0.0630630630631,0.166666666667
"Portugal","2002","Popular Democratic Party-Social Democratic Party",101,0.5,0.454954954955,0.5
"Portugal","2002","Socialist Party",92,0.166666666667,0.414414414414,0.166666666667
"Portugal","2002","Left Block",3,0,0.0135135135135,0
"Portugal","2002","Portuguese Communist Party-Ecology Party The Greeens-United Democratic Coalition",12,0.166666666667,0.0540540540541,0.166666666667
"Portugal","2005","Portuguese Communist Party-Ecology Party The Greeens",14,0,0.0622222222222,0
"Portugal","2005","Popular Democratic Party-Social Democratic Party",72,0,0.32,0
"Portugal","2005","Socialist Party",119,1,0.528888888889,1
"Portugal","2005","Democratic Social Center Party-Peoples Party",12,0,0.0533333333333,0
"Portugal","2005","Left Block",8,0,0.0355555555556,0
"Romania","1992","National Salvation Front",43,0.157894736842,0.131097560976,0.147619047619
"Romania","1992","Romanian National Unity Party",30,0.0877192982456,0.0914634146341,0.0809523809524
"Romania","1992","Hungarian Democratic Union of Romania",27,0.0877192982456,0.0823170731707,0.0809523809524
"Romania","1992","Labour Socialist Party",13,0.0526315789474,0.0396341463415,0.047619047619
"Romania","1992","Democratic Convention of Romania",82,0.19298245614,0.25,0.214285714286
"Romania","1992","National Salvation Democratic Front",117,0.368421052632,0.356707317073,0.380952380952
"Romania","1992","Greater Romania Party",16,0.0526315789474,0.0487804878049,0.047619047619
"Romania","1996","Greater Romania Party",19,0.0384615384615,0.0579268292683,0.0333333333333
"Romania","1996","Romanian National Unity Party",18,0.0384615384615,0.0548780487805,0.0333333333333
"Romania","1996","Social Democracy of Romania",91,0.192307692308,0.27743902439,0.2
"Romania","1996","Democratic Convention of Romania",122,0.423076923077,0.371951219512,0.433333333333
"Romania","1996","Democratic Social Union",53,0.192307692308,0.161585365854,0.2
"Romania","1996","Hungarian Democratic Union of Romania",25,0.115384615385,0.0762195121951,0.1
"Romania","2000","Hungarian Democratic Union of Romania",27,0.0909090909091,0.0825688073394,0.1
"Romania","2000","Greater Romania Party",84,0.0909090909091,0.256880733945,0.1
"Romania","2000","Social Democracy of Romania",155,0.636363636364,0.474006116208,0.6
"Romania","2000","Democratic Party",31,0.0909090909091,0.0948012232416,0.1
"Romania","2000","National Liberal Party",30,0.0909090909091,0.0917431192661,0.1
"Romania","2004","National Union PSD-PUR",132,0.333333333333,0.420382165605,0.333333333333
"Romania","2004","Greater Romania Party",48,0.333333333333,0.152866242038,0.333333333333
"Romania","2004","Hungarian Democratic Union of Romania",22,0,0.0700636942675,0
"Romania","2004","Truth and Justice Alliance PNL-PD",112,0.333333333333,0.356687898089,0.333333333333
"Russia","1995","Women of Russia",3,0.00789844851904,0.00666666666667,0.00664335664336
"Russia","1995","KPRF Communist Party of Russian Federation",157,0.447390691114,0.348888888889,0.436008436008
"Russia","1995","Independents",88,0.130324400564,0.195555555556,0.163677988678
"Russia","1995","Our Home is Russia",55,0.108603667137,0.122222222222,0.10318015318
"Russia","1995","Liberal Democratic Party of Russia",51,0.0942172073343,0.113333333333,0.0902292152292
"Russia","1995","Yabloko",45,0.0719322990127,0.1,0.069955044955
"Russia","1995","APR Agrarian Party of Russia",20,0.0561354019746,0.0444444444444,0.0581224331224
"Russia","1995","Power to the People!",9,0.0251057827927,0.02,0.0215062715063
"Russia","1995","Democratic Choice of Russia",9,0.0251057827927,0.02,0.0215062715063
"Russia","1995","Congress of Russian Communities Public Political Movement",5,0.0124118476728,0.0111111111111,0.0115134865135
"Russia","1995","Forward, Russia!",3,0.00789844851904,0.00666666666667,0.00664335664336
"Russia","1995","Bloc of I. Rybkin",3,0.00789844851904,0.00666666666667,0.00664335664336
"Russia","1995","P-G-L",2,0.00507757404795,0.00444444444444,0.00437062937063
"Slovakia","1994","Association for Workers in Slovakia",13,0.0232558139535,0.0866666666667,0.0190476190476
"Slovakia","1994","Slovak National Party",9,0.0232558139535,0.06,0.0190476190476
"Slovakia","1994","Coalition of the Movement for a Democratic Slovakia-Agricultural Party of Slovakia",61,0.674418604651,0.406666666667,0.619047619048
"Slovakia","1994","Common Choice-Party of the Democratic Left Social Democratic Party of Slovakia Green Party of Slovakia",18,0.0697674418605,0.12,0.0857142857143
"Slovakia","1994","Hungarian Coalition",17,0.0697674418605,0.113333333333,0.0857142857143
"Slovakia","1994","Christian Democratic Movement",17,0.0697674418605,0.113333333333,0.0857142857143
"Slovakia","1994","Democratic Union of Slovakia",15,0.0697674418605,0.1,0.0857142857143
"Slovakia","1998","Movement for a Democratic Slovakia",43,0.285714285714,0.286666666667,0.3
"Slovakia","1998","Slovak Democratic Coalition",42,0.285714285714,0.28,0.3
"Slovakia","1998","Party of the Democratic Left",23,0.214285714286,0.153333333333,0.2
"Slovakia","1998","Hungarian Coalition Party",15,0.0714285714286,0.1,0.0666666666667
"Slovakia","1998","Slovak National Party",14,0.0714285714286,0.0933333333333,0.0666666666667
"Slovakia","1998","Party of Civic Understanding",13,0.0714285714286,0.0866666666667,0.0666666666667
"Slovenia","2000","Mad_arska Narodona Skupnost",1,0.00259067357513,0.0111111111111,0.00396825396825
"Slovenia","2000","Liberal Democracy of Slovenia",34,0.569948186528,0.377777777778,0.525793650794
"Slovenia","2000","Social Democratic Party of Slovenia",14,0.0932642487047,0.155555555556,0.118650793651
"Slovenia","2000","United List of Social Democrats",11,0.0906735751295,0.122222222222,0.104761904762
"Slovenia","2000","Slovenian Peoples Party-Christian Democrats of Slovenia",9,0.0751295336788,0.1,0.0730158730159
"Slovenia","2000","New Slovenia-Christian Peoples Party",8,0.0725388601036,0.0888888888889,0.0710317460317
"Slovenia","2000","Slovenia Youth Party",4,0.0310880829016,0.0444444444444,0.0329365079365
"Slovenia","2000","Slovenian National Party",4,0.0310880829016,0.0444444444444,0.0329365079365
"Slovenia","2000","Democratic Party of Retired Person of Slovenia",4,0.0310880829016,0.0444444444444,0.0329365079365
"Slovenia","2000","Italijanska Narodona Skupnost",1,0.00259067357513,0.0111111111111,0.00396825396825
"Slovenia","2004","Liberal Democracy of Slovenia",23,0.2,0.261363636364,0.221428571429
"Slovenia","2004","United List of Social Democrats",10,0.130434782609,0.113636363636,0.121428571429
"Slovenia","2004","New Slovenia-Christian Peoples Party",9,0.113043478261,0.102272727273,0.104761904762
"Slovenia","2004","Slovenian Peoples Party",7,0.095652173913,0.0795454545455,0.0880952380952
"Slovenia","2004","Slovenian National Party",6,0.0782608695652,0.0681818181818,0.0714285714286
"Slovenia","2004","Democratic Party of Retired Person of Slovenia",4,0.0260869565217,0.0454545454545,0.0214285714286
"Slovenia","2004","Social Democratic Party of Slovenia",29,0.35652173913,0.329545454545,0.371428571429
"Slovenia","2008","Democratic Party of Slovenia",28,0.256198347107,0.318181818182,0.280952380952
"Slovenia","2008","Zares-New Politics",9,0.123966942149,0.102272727273,0.114285714286
"Slovenia","2008","Social Democrats",29,0.272727272727,0.329545454545,0.297619047619
"Slovenia","2008","Democratic Party of Retired Person of Slovenia",7,0.123966942149,0.0795454545455,0.114285714286
"Slovenia","2008","Liberal Democracy of Slovenia",5,0.0743801652893,0.0568181818182,0.0642857142857
"Slovenia","2008","Slovenian Peoples Party and Youth Party of Slovenia",5,0.0743801652893,0.0568181818182,0.0642857142857
"Slovenia","2008","Slovenian National Party",5,0.0743801652893,0.0568181818182,0.0642857142857
"Solomon_Islands","1980","Peoples Alliance Party",7,0.333333333333,0.184210526316,0.333333333333
"Solomon_Islands","1980","Independent",15,0.333333333333,0.394736842105,0.333333333333
"Solomon_Islands","1980","United Party",14,0.333333333333,0.368421052632,0.333333333333
"Solomon_Islands","1980","National Democratic Party",2,0,0.0526315789474,0
"Solomon_Islands","1989","Peoples Alliance Party",11,0.214285714286,0.305555555556,0.233333333333
"Solomon_Islands","1989","Independent",13,0.357142857143,0.361111111111,0.366666666667
"Solomon_Islands","1989","United Party",4,0.142857142857,0.111111111111,0.133333333333
"Solomon_Islands","1989","Labour Party",2,0.0714285714286,0.0555555555556,0.0666666666667
"Solomon_Islands","1989","National Front for Progress",4,0.142857142857,0.111111111111,0.133333333333
"Solomon_Islands","1989","Liberal Party",2,0.0714285714286,0.0555555555556,0.0666666666667
"Solomon_Islands","1993","United Party",1,0,0.0222222222222,0
"Solomon_Islands","1993","National Action Party of Solomon Islands",4,0.0769230769231,0.0888888888889,0.0666666666667
"Solomon_Islands","1993","Labour Party",4,0.0769230769231,0.0888888888889,0.0666666666667
"Solomon_Islands","1993","Solomon Islands National Unity and Reconciliation Party",16,0.384615384615,0.355555555556,0.4
"Solomon_Islands","1993","National Front for Progress",1,0,0.0222222222222,0
"Solomon_Islands","1993","Independent",10,0.230769230769,0.222222222222,0.233333333333
"Solomon_Islands","1993","Peoples Alliance Party",9,0.230769230769,0.2,0.233333333333
"Solomon_Islands","2010","Direct Development Party",3,0.06,0.06,0.059126984127
"Solomon_Islands","2010","Solomon Islands Party for Rural Advancement",4,0.08,0.08,0.0849206349206
"Solomon_Islands","2010","Our Party",4,0.08,0.08,0.0849206349206
"Solomon_Islands","2010","Solomon Islands Democratic Party",12,0.0925,0.24,0.124603174603
"Solomon_Islands","2010","Independent Democratic Party",2,0.04,0.04,0.0416666666667
"Solomon_Islands","2010","Reform and Democratic Party of Solomon Islands",2,0.04,0.04,0.0416666666667
"Solomon_Islands","2010","Liberal Party",1,0.02,0.02,0.0202380952381
"Solomon_Islands","2010","Rural and Urban Political Party",1,0.02,0.02,0.0202380952381
"Solomon_Islands","2010","Peoples Congress Party",1,0.02,0.02,0.0202380952381
"Solomon_Islands","2010","Independent",20,0.5475,0.4,0.502380952381
"South_Africa","1994","New National Party [NP].",82,0,0.205,0
"South_Africa","1994","African National Congress Party [ANC]",252,1,0.63,1
"South_Africa","1994","Democratic Party [DP]",7,0,0.0175,0
"South_Africa","1994","Inkatha Freedom Party [IFP]",43,0,0.1075,0
"South_Africa","1994","African Christian Democratic Party [ACDP]",2,0,0.005,0
"South_Africa","1994","Pan Africanist Congress of Azania [PAC]",5,0,0.0125,0
"South_Africa","1994","Freedom Front",9,0,0.0225,0
"South_Africa","1999","United Democratic Movement",14,0,0.035,0
"South_Africa","1999","Afrikaner Eenheids Beweging",1,0,0.0025,0
"South_Africa","1999","Federal Alliance",2,0,0.005,0
"South_Africa","1999","African National Congress Party [ANC]",266,1,0.665,1
"South_Africa","1999","Democratic Party [DP]",38,0,0.095,0
"South_Africa","1999","Pan Africanist Congress of Azania [PAC]",3,0,0.0075,0
"South_Africa","1999","New National Party [NP].",28,0,0.07,0
"South_Africa","1999","African Christian Democratic Party [ACDP]",6,0,0.015,0
"South_Africa","1999","Freedom Front",3,0,0.0075,0
"South_Africa","1999","Inkatha Freedom Party [IFP]",34,0,0.085,0
"South_Africa","1999","Minority Front",1,0,0.0025,0
"South_Africa","1999","Azanian Peoples Organisation",1,0,0.0025,0
"South_Africa","1999","United Christian Democratic Party",3,0,0.0075,0
"Spain","1977","Popular Socialist Party-Socialist Union",6,0.00335667573355,0.0171428571429,0.00976800976801
"Spain","1977","Socialist Party of Euskadi-Spanish Workers Socialist Party",7,0.00486139244169,0.02,0.0139138639139
"Spain","1977","Unified Socialist Party of Catalonia-Spanish Communist Party",8,0.0057873719544,0.0228571428571,0.020140970141
"Spain","1977","Basque Nationalist Party",8,0.0057873719544,0.0228571428571,0.020140970141
"Spain","1977","Communist Party of Spain",11,0.0061924879912,0.0314285714286,0.0333277833278
"Spain","1977","Catalan Convivience Electoral Coalition",1,0.00104172695179,0.00285714285714,0.0039294039294
"Spain","1977","Independent Candidacy of the Center",1,0.00104172695179,0.00285714285714,0.0039294039294
"Spain","1977","Basque Country Left",1,0.00104172695179,0.00285714285714,0.0039294039294
"Spain","1977","Party of the Catalonian Socialists-Spanish Workers Socialist Party",15,0.0061924879912,0.0428571428571,0.0333277833278
"Spain","1977","Democratic Center Union",166,0.942010533017,0.474285714286,0.741758241758
"Spain","1977","Aragonese Center Independent Candidacy",1,0.00104172695179,0.00285714285714,0.0039294039294
"Spain","1977","Democratic Pact for Catalonia",11,0.0061924879912,0.0314285714286,0.0333277833278
"Spain","1977","Popular Alliance",15,0.0061924879912,0.0428571428571,0.0333277833278
"Spain","1977","Spanish Workers Socialist Party",96,0.0061924879912,0.274285714286,0.0333277833278
"Spain","1977","Catalonian Left Electoral Coalition",1,0.00104172695179,0.00285714285714,0.0039294039294
"Spain","1977","Union of the Center and Christian Democracy of Catalonia",2,0.00202558018404,0.00571428571429,0.00799200799201
"Spain","1979","Democratic Center Union",156,0.784793574855,0.445714285714,0.605383668619
"Spain","1979","Socialist Party of Euskadi-Spanish Workers Socialist Party",5,0.0108139261059,0.0142857142857,0.0177858089623
"Spain","1979","Andalusian Socialist Party-Andalucian Party",5,0.0108139261059,0.0142857142857,0.0177858089623
"Spain","1979","Catalonian Republican Left-National Front",1,0.00236109217555,0.00285714285714,0.00333775701423
"Spain","1979","National Union",1,0.00236109217555,0.00285714285714,0.00333775701423
"Spain","1979","Aragonese Regionalist Party",1,0.00236109217555,0.00285714285714,0.00333775701423
"Spain","1979","Peoples Union",3,0.00689736375693,0.00857142857143,0.011216724452
"Spain","1979","Canarian Peoples Union Coalition",1,0.00236109217555,0.00285714285714,0.00333775701423
"Spain","1979","Spanish Workers Socialist Party",99,0.0274717102735,0.282857142857,0.070580155139
"Spain","1979","Navarran Peoples Union",1,0.00236109217555,0.00285714285714,0.00333775701423
"Spain","1979","Basque Nationalist Party",7,0.0148420361167,0.02,0.0241295469237
"Spain","1979","Convergence and Union",8,0.0169738358762,0.0228571428571,0.0270105711282
"Spain","1979","Unified Socialist Party of Catalonia-Spanish Communist Party",8,0.0169738358762,0.0228571428571,0.0270105711282
"Spain","1979","Democratic Center",9,0.0190684530818,0.0257142857143,0.0296158906453
"Spain","1979","Canary Coalition-Democratic Center Union",12,0.0239269734641,0.0342857142857,0.0425973536268
"Spain","1979","Communist Party of Spain",15,0.0261455325161,0.0428571428571,0.0510881275587
"Spain","1979","Party of the Catalonian Socialists-Spanish Workers Socialist Party",17,0.0271122789187,0.0485714285714,0.0557692307692
"Spain","1979","Basque Country Left",1,0.00236109217555,0.00285714285714,0.00333775701423
"Spain","1982","Catalonian Republican Left",1,0.00292405318292,0.00285714285714,0.0025691456806
"Spain","1982","Basque Nationalist Party",8,0.023600926672,0.0228571428571,0.0210007785472
"Spain","1982","Peoples Union",2,0.00584911361805,0.00571428571429,0.00520315168148
"Spain","1982","Democratic and Social Center",2,0.00584911361805,0.00571428571429,0.00520315168148
